1035,5,	1,753
1036,05,	1,74
1036,59,	1,809
1037,13,	1,743
1037,64,	1,717
1038,17,	1,72
1038,69,	1,697
1039,25,	1,72
1039,75,	1,812
1040,3,	1,717
1040,81,	1,72
1041,36,	1,73
1041,89,	1,783
1042,42,	1,648
1042,97,	1,793
1043,48,	1,727
1044,03,	1,721
1044,58,	1,774
1045,09,	1,704
1045,64,	1,83
1046,19,	1,731
1046,73,	1,75
1047,3,	1,667
1047,8,	1,813
1048,36,	1,803
1048,86,	1,75
1049,41,	1,839
1049,94,	1,75
1050,47,	1,783
1051,02,	1,793
1051,53,	1,737
1052,08,	1,717
1052,63,	1,728
1053,14,	1,847
1053,69,	1,78
1054,23,	1,724
1054,78,	1,813
1055,34,	1,856
1055,84,	1,79
1056,39,	1,777
1056,91,	1,836
1057,44,	1,76
1057,98,	1,757
1058,52,	1,8
1059,08,	1,777
1059,63,	1,721
1060,17,	1,764
1060,73,	1,727
1061,25,	1,704
1061,8,	1,73
1062,33,	1,691
1062,88,	1,717
1063,41,	1,75
1063,97,	1,733
1064,48,	1,72
1065,03,	1,7
1065,58,	1,783
1066,13,	1,773
1066,67,	1,766
1067,23,	1,62
1067,78,	1,743
1068,31,	1,763
1068,83,	1,703
1069,34,	1,743
1069,88,	1,813
1070,42,	1,796
1070,98,	1,74
1071,52,	1,727
1072,05,	1,74
1072,58,	1,769
1073,11,	1,75
1073,63,	1,736
1074,17,	1,789
1074,72,	1,75
1075,27,	1,822
1075,83,	1,805
1076,33,	1,809
1076,88,	1,796
1077,38,	1,696
1077,92,	1,772
1078,5,	1,71
1079,06,	1,786
1079,61,	1,73
1080,16,	1,72
1080,72,	1,76
1081,28,	1,74
1081,81,	1,697
1082,33,	1,736
1082,88,	1,746
1083,42,	1,749
1083,92,	1,726
1084,44,	1,709
1084,97,	1,709
1085,52,	1,782
1086,08,	1,749
1086,61,	1,743
1087,16,	1,815
1087,72,	1,769
1088,25,	1,739
1088,8,	1,68
1089,33,	1,703
1089,88,	1,729
1090,44,	1,749
1091,	1,772
1091,52,	1,663
1092,06,	1,64
1092,63,	1,699
1093,13,	1,745
1093,66,	1,745
1094,17,	1,795
1094,72,	1,765
1095,25,	1,775
1095,81,	1,702
1096,38,	1,759
1096,88,	1,673
1097,42,	1,722
1097,95,	1,745
1098,47,	1,749
1099,02,	1,699
1099,53,	1,795
1100,09,	1,831
1100,61,	1,759
1101,16,	1,726
1101,7,	1,763
1102,22,	1,644
1102,77,	1,773
1103,31,	1,66
1103,86,	1,733
1104,42,	1,726
1104,92,	1,759
1105,47,	1,657
1106,05,	1,673
1106,61,	1,713
1107,16,	1,713
1107,72,	1,785
1108,27,	1,815
1108,81,	1,775
1109,34,	1,812
1109,89,	1,749
1110,41,	1,755
1110,95,	1,703
1111,5,	1,732
1112,02,	1,739
1112,56,	1,749
1113,11,	1,752
1113,66,	1,673
1114,22,	1,702
1114,73,	1,693
1115,27,	1,792
